,r,delay,repetition,avgtime,congested,congested_ratio,f,informed
500,70,5,0,1.333925231302461,False,False,1,1.0
501,70,5,1,1.3303001241291201,False,False,1,1.0
502,70,5,2,1.3355948635117172,False,False,1,1.0
503,70,5,3,1.3308704656974149,False,False,1,1.0
504,70,5,4,1.3429023325736793,False,False,1,1.0
505,70,5,5,1.3329020739142985,False,False,1,1.0
506,70,5,6,1.3337298753653348,False,False,1,1.0
507,70,5,7,1.3286686650674635,False,False,1,1.0
508,70,5,8,1.3311374621564092,False,False,1,1.0
509,70,5,9,1.3337249804513314,False,False,1,1.0
510,70,5,10,1.3248349009833127,False,False,1,1.0
511,70,5,11,1.332328596241314,False,False,1,1.0
512,70,5,12,1.333741344004367,False,False,1,1.0
